"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2655","searchPanelActivateAndCloseTest()","","2026-06-01","passed","2026-06-01","","ui.SearchPatientTest","ui.SearchPatientTest","searchPanelActivateAndCloseTest"
"","6179","searchPatientClickEnterTest()","","2026-06-01","passed","2026-06-01","","ui.SearchPatientTest","ui.SearchPatientTest","searchPatientClickEnterTest"
"","3638","searchPanelActivateEnterSearchStringAndCloseTest()","","2026-06-01","passed","2026-06-01","","ui.SearchPatientTest","ui.SearchPatientTest","searchPanelActivateEnterSearchStringAndCloseTest"
"","4968","startVisit()","","2026-06-01","passed","2026-06-01","","ui.StartVisitTest","ui.StartVisitTest","startVisit"
"","621","firstPageNoUserNameLoginTest()","","2026-06-01","passed","2026-06-01","","ui.LoginTest","ui.LoginTest","firstPageNoUserNameLoginTest"
"","5455","adminCanLoginTest(AdminLogin)","","2026-06-01","failed","2026-06-01","","ui.LoginTest","ui.LoginTest","adminCanLoginTest"
"","6495","startVisitAndClickCancelShouldKeepModalOpen()","","2026-06-01","passed","2026-06-01","","ui.StartVisitTest","ui.StartVisitTest","startVisitAndClickCancelShouldKeepModalOpen"
"","2216","adminCanSetClinicMemorisedTest()","","2026-06-01","passed","2026-06-01","","ui.LoginTest","ui.LoginTest","adminCanSetClinicMemorisedTest"
"","5594","startVisitAndDiscardShouldNotCreateActiveVisit()","","2026-06-01","passed","2026-06-01","","ui.StartVisitTest","ui.StartVisitTest","startVisitAndDiscardShouldNotCreateActiveVisit"
"","8197","deleteActiveVisitShouldRemoveItSuccessfully()","","2026-06-01","passed","2026-06-01","","ui.StartVisitTest","ui.StartVisitTest","deleteActiveVisitShouldRemoveItSuccessfully"
"","7779","knownPatientCanBeRegisteredWithAllValidDataTest()","","2026-06-01","passed","2026-06-01","","ui.RegisterPatientTest","ui.RegisterPatientTest","knownPatientCanBeRegisteredWithAllValidDataTest"
"","5514","wrongAdminPasswordLoginTest(AdminLogin)","","2026-06-01","failed","2026-06-01","","ui.LoginTest","ui.LoginTest","wrongAdminPasswordLoginTest"
"","1455","adminCanLoginClinicMemorisedTest(AdminLogin)","","2026-06-01","passed","2026-06-01","","ui.LoginTest","ui.LoginTest","adminCanLoginClinicMemorisedTest"
"","4509","startVisitWithoutVisitTypeShouldShowError()","","2026-06-01","passed","2026-06-01","","ui.StartVisitTest","ui.StartVisitTest","startVisitWithoutVisitTypeShouldShowError"
"","15814","endVisit()","","2026-06-01","failed","2026-06-01","","ui.StartVisitTest","ui.StartVisitTest","endVisit"
"","4141","shouldDisplayNoUpcomingAppointmentsMessage()","","2026-06-01","passed","2026-06-01","","ui.StartVisitTest","ui.StartVisitTest","shouldDisplayNoUpcomingAppointmentsMessage"
"","5067","searchDropdownShouldShowCorrectResultsTest()","","2026-06-01","passed","2026-06-01","","ui.SearchPatientTest","ui.SearchPatientTest","searchDropdownShouldShowCorrectResultsTest"
"","0","unknownPatientCanBeRegisteredWithValidDataTest()","","2026-06-01","skipped","2026-06-01","","ui.RegisterPatientTest","ui.RegisterPatientTest","unknownPatientCanBeRegisteredWithValidDataTest"
"","9679","searchInputFieldPopulatedWithTextAndThenClearedTest()","","2026-06-01","failed","2026-06-01","","ui.SearchPatientTest","ui.SearchPatientTest","searchInputFieldPopulatedWithTextAndThenClearedTest"
"","5629","knownPatientCanBeRegisteredWithMandatoryValidDataTest()","","2026-06-01","passed","2026-06-01","","ui.RegisterPatientTest","ui.RegisterPatientTest","knownPatientCanBeRegisteredWithMandatoryValidDataTest"
"","12474","searchPatientClickSearchButtonTest()","","2026-06-01","passed","2026-06-01","","ui.SearchPatientTest","ui.SearchPatientTest","searchPatientClickSearchButtonTest"
"","7476","searchDropDownShouldShowDefaultMessagesTest()","","2026-06-01","failed","2026-06-01","","ui.SearchPatientTest","ui.SearchPatientTest","searchDropDownShouldShowDefaultMessagesTest"
